"Station_ID","Sample_Date","Sample_Year","Sample_Month","Sample_Time","Microcycstis","Genus","Species","Division","Tow_length_m","Net_radius_cm","Tow_vol_filtered_L","Total_sample_vol_mL","Aliquot_mL","Count_factor","Indiv_counted","Indiv_per_L","Biomass_factor","Species_biomass_ugDW.L","Comments"
"R-D",2021-04-21,"2021","April","10:30","none","calanoid","copepodid","Copepoda",24,6,271.43424,168,0.3,2.06311480821285,2,4.12622961642569,0.983280041645935,4.05723922907975,"na"
"R-D",2021-04-21,"2021","April","10:30","none","cyclopoid","copepodid","Copepoda",24,6,271.43424,168,0.3,2.06311480821285,45,92.8401663695781,1.40684762162732,130.611967248526,"na"
"R-D",2021-04-21,"2021","April","10:30","none","Diacyclops","thomasi","Copepoda",24,6,271.43424,168,0.3,2.06311480821285,3,6.18934442463854,2.49558135123832,15.4460125225188,"na"
"R-D",2021-04-21,"2021","April","10:30","none","nauplii",NA,"Copepoda",24,6,271.43424,168,0.3,2.06311480821285,90,185.680332739156,0.0818132984431389,15.1911204774099,"na"
"R-D",2021-04-21,"2021","April","10:30","none","Asplanchna","spp.","Rotifera",24,6,271.43424,168,0.3,2.06311480821285,4,8.25245923285139,2.5487056328481,21.0330893316177,"na"
"R-D",2021-04-21,"2021","April","10:30","none","Keratella","cochlearis","Rotifera",24,6,271.43424,168,0.3,2.06311480821285,24,49.5147553971083,0.0043561250172,0.215692464705882,"na"
"R-D",2021-04-21,"2021","April","10:30","none","Polyarthra","vulgaris","Rotifera",24,6,271.43424,168,0.3,2.06311480821285,39,80.461477520301,0.0283087644147,2.27776501158088,"na"
"R-D",2021-04-21,"2021","April","10:30","none","Synchaeta","spp.","Rotifera",24,6,271.43424,168,0.3,2.06311480821285,9,18.5680332739156,0.029287505016,0.543811367647059,"na"
"R-M",2021-04-21,"2021","April","09:55","none","Bosmina","longirostris","Cladocera",24,6,271.43424,86,0.2,1.58417744202058,12,19.010129304247,0.760200697862931,14.4515135635531,"na"
"R-M",2021-04-21,"2021","April","09:55","none","Chydorus","sphaericus","Cladocera",24,6,271.43424,86,0.2,1.58417744202058,1,1.58417744202058,0.260456408967036,0.412609167715265,"na"
"R-M",2021-04-21,"2021","April","09:55","none","Daphnia","galeata","Cladocera",24,6,271.43424,86,0.2,1.58417744202058,3,4.75253232606174,8.29799168324524,39.4364737160145,"na"
"R-M",2021-04-21,"2021","April","09:55","none","Daphnia","lumholtzi","Cladocera",24,6,271.43424,86,0.2,1.58417744202058,2,3.16835488404116,16.4981110504462,52.2718707241347,"na"
"R-M",2021-04-21,"2021","April","09:55","none","calanoid","copepodid","Copepoda",24,6,271.43424,86,0.2,1.58417744202058,2,3.16835488404116,1.56769797521101,4.96702353646124,"na"
"R-M",2021-04-21,"2021","April","09:55","none","cyclopoid","copepodid","Copepoda",24,6,271.43424,86,0.2,1.58417744202058,52,82.3772269850701,1.37622496211675,113.369596086811,"na"
"R-M",2021-04-21,"2021","April","09:55","none","Diacyclops","thomasi","Copepoda",24,6,271.43424,86,0.2,1.58417744202058,3,4.75253232606174,1.50517040819247,7.15337102116624,"na"
"R-M",2021-04-21,"2021","April","09:55","none","Leptodiaptomus","siciloides","Copepoda",24,6,271.43424,86,0.2,1.58417744202058,2,3.16835488404116,3.14301090700979,9.95817395781909,"na"
"R-M",2021-04-21,"2021","April","09:55","none","Mesocyclops","edax","Copepoda",24,6,271.43424,86,0.2,1.58417744202058,3,4.75253232606174,2.65207941385095,12.6040931456095,"na"
"R-M",2021-04-21,"2021","April","09:55","none","nauplii",NA,"Copepoda",24,6,271.43424,86,0.2,1.58417744202058,119,188.517115600449,0.0695901034106558,13.1189255693138,"na"
"R-M",2021-04-21,"2021","April","09:55","none","Asplanchna","spp.","Rotifera",24,6,271.43424,86,0.2,1.58417744202058,9,14.2575969781852,4.7897195557464,68.2898910643645,"na"
"R-M",2021-04-21,"2021","April","09:55","none","Collotheca","spp.","Rotifera",24,6,271.43424,86,0.2,1.58417744202058,3,4.75253232606174,0.012295628928,0.0584353739495799,"na"
"R-M",2021-04-21,"2021","April","09:55","none","Keratella","cochlearis","Rotifera",24,6,271.43424,86,0.2,1.58417744202058,13,20.5943067462675,0.0028412295318,0.0585131525144433,"na"
"R-M",2021-04-21,"2021","April","09:55","none","Keratella","cochlearis var. tecta","Rotifera",24,6,271.43424,86,0.2,1.58417744202058,2,3.16835488404116,0.0010929447936,0.00346283697478992,"na"
"R-M",2021-04-21,"2021","April","09:55","none","Polyarthra","vulgaris","Rotifera",24,6,271.43424,86,0.2,1.58417744202058,31,49.109500702638,0.0258357633534,1.26878143855699,"na"
"R-M",2021-04-21,"2021","April","09:55","none","Synchaeta","spp.","Rotifera",24,6,271.43424,86,0.2,1.58417744202058,6,9.50506465212348,0.052437868857,0.498425333705357,"na"
"R-WH",2021-04-21,"2021","April","09:15","none","Bosmina","longirostris","Cladocera",17,6,192.26592,123,0.2,3.19869480769135,26,83.166064999975,1.37983856712132,114.755743962684,"na"
"R-WH",2021-04-21,"2021","April","09:15","none","Daphnia","galeata","Cladocera",17,6,192.26592,123,0.2,3.19869480769135,2,6.3973896153827,4.08021530690201,26.1027270329005,"na"
"R-WH",2021-04-21,"2021","April","09:15","none","Acanthocyclops","vernalis","Copepoda",17,6,192.26592,123,0.2,3.19869480769135,1,3.19869480769135,8.97021744964424,28.6929879800394,"na"
"R-WH",2021-04-21,"2021","April","09:15","none","calanoid","copepodid","Copepoda",17,6,192.26592,123,0.2,3.19869480769135,5,15.9934740384567,1.56769797521101,25.0729368666785,"na"
"R-WH",2021-04-21,"2021","April","09:15","none","cyclopoid","copepodid","Copepoda",17,6,192.26592,123,0.2,3.19869480769135,39,124.749097499963,1.29787440899052,161.908661189864,"na"
"R-WH",2021-04-21,"2021","April","09:15","none","Diacyclops","thomasi","Copepoda",17,6,192.26592,123,0.2,3.19869480769135,3,9.59608442307404,2.62531237948708,25.1927192304994,"na"
"R-WH",2021-04-21,"2021","April","09:15","none","Leptodiaptomus","siciloides","Copepoda",17,6,192.26592,123,0.2,3.19869480769135,1,3.19869480769135,3.2923213279828,10.5311311370701,"na"
"R-WH",2021-04-21,"2021","April","09:15","none","nauplii",NA,"Copepoda",17,6,192.26592,123,0.2,3.19869480769135,106,339.061649615283,0.0713418606004848,24.1892889418239,"na"
"R-WH",2021-04-21,"2021","April","09:15","none","Asplanchna","spp.","Rotifera",17,6,192.26592,123,0.2,3.19869480769135,12,38.3843376922962,2.04068536066395,78.3303560074503,"na"
"R-WH",2021-04-21,"2021","April","09:15","none","Collotheca","spp.","Rotifera",17,6,192.26592,123,0.2,3.19869480769135,4,12.7947792307654,0.012295628928,0.157319857637173,"na"
"R-WH",2021-04-21,"2021","April","09:15","none","Keratella","cochlearis","Rotifera",17,6,192.26592,123,0.2,3.19869480769135,19,60.7752013461356,0.0028412295318,0.172676296865732,"na"
"R-WH",2021-04-21,"2021","April","09:15","none","Keratella","cochlearis var. tecta","Rotifera",17,6,192.26592,123,0.2,3.19869480769135,2,6.3973896153827,0.0015561655362,0.00995539724110233,"na"
"R-WH",2021-04-21,"2021","April","09:15","none","Polyarthra","vulgaris","Rotifera",17,6,192.26592,123,0.2,3.19869480769135,62,198.319078076864,0.0264142556172,5.23845082208972,"na"
"S-BC",2021-04-22,"2021","April","07:15","none","cyclopoid","copepodid","Copepoda",7,6,79.16832,128,1.2,1.34734028291451,1,1.34734028291451,0.302200686086105,0.407167157888213,"na"
"S-BC",2021-04-22,"2021","April","07:15","none","nauplii",NA,"Copepoda",7,6,79.16832,128,1.2,1.34734028291451,35,47.1569099020079,0.0607580726220184,2.86516295645618,"na"
"S-BC",2021-04-22,"2021","April","07:15","none","Keratella","americana","Rotifera",7,6,79.16832,128,1.2,1.34734028291451,4,5.38936113165805,0.0036886886784,0.0198796753901561,"na"
"S-BC",2021-04-22,"2021","April","07:15","none","Keratella","cochlearis","Rotifera",7,6,79.16832,128,1.2,1.34734028291451,1,1.34734028291451,0.0021346578,0.00287611044417767,"na"
"S-BC",2021-04-22,"2021","April","07:15","none","Keratella","cochlearis var. tecta","Rotifera",7,6,79.16832,128,1.2,1.34734028291451,2,2.69468056582903,0.0010929447936,0.00294513709483794,"na"
"S-BC",2021-04-22,"2021","April","07:15","none","Keratella","tropica","Rotifera",7,6,79.16832,128,1.2,1.34734028291451,1,1.34734028291451,0.0312535248498,0.0421091330132053,"na"
"S-BC",2021-04-22,"2021","April","07:15","none","Polyarthra","vulgaris","Rotifera",7,6,79.16832,128,1.2,1.34734028291451,32,43.1148890532644,0.0140385770217,0.605271690756303,"na"
"S-BC",2021-04-22,"2021","April","07:15","none","Synchaeta","spp.","Rotifera",7,6,79.16832,128,1.2,1.34734028291451,133,179.19625762763,0.0091832978556,1.64561260840336,"na"
"S-BR",2021-04-22,"2021","April","08:15","none","Bosmina","longirostris","Cladocera",8,6,90.47808,128,0.6,2.3578454951004,1,2.3578454951004,0.486248904517844,1.1464997890149,"na"
"S-BR",2021-04-22,"2021","April","08:15","none","Camptocercus","spp.","Cladocera",8,6,90.47808,128,0.6,2.3578454951004,1,2.3578454951004,2.06888199716934,4.87810409692004,"na"
"S-BR",2021-04-22,"2021","April","08:15","none","cyclopoid","copepodid","Copepoda",8,6,90.47808,128,0.6,2.3578454951004,12,28.2941459412048,0.897140220991126,25.3838163424476,"na"
"S-BR",2021-04-22,"2021","April","08:15","none","nauplii",NA,"Copepoda",8,6,90.47808,128,0.6,2.3578454951004,84,198.059021588433,0.136318951916965,26.9991982406348,"na"
"S-BR",2021-04-22,"2021","April","08:15","none","Keratella","americana","Rotifera",8,6,90.47808,128,0.6,2.3578454951004,10,23.578454951004,0.0087435583488,0.206159596638656,"na"
"S-BR",2021-04-22,"2021","April","08:15","none","Keratella","cochlearis","Rotifera",8,6,90.47808,128,0.6,2.3578454951004,5,11.789227475502,0.0036886886784,0.0434867899159664,"na"
"S-BR",2021-04-22,"2021","April","08:15","none","Keratella","cochlearis var. tecta","Rotifera",8,6,90.47808,128,0.6,2.3578454951004,60,141.470729706024,0.0011872255131,0.167957659663866,"na"
"S-BR",2021-04-22,"2021","April","08:15","none","Keratella","tropica","Rotifera",8,6,90.47808,128,0.6,2.3578454951004,7,16.5049184657028,0.0312535248498,0.515836879411765,"na"
"S-BR",2021-04-22,"2021","April","08:15","none","Polyarthra","vulgaris","Rotifera",8,6,90.47808,128,0.6,2.3578454951004,5,11.789227475502,0.0153012271104,0.180389647058824,"na"
"S-BR",2021-04-22,"2021","April","08:15","none","Synchaeta","spp.","Rotifera",8,6,90.47808,128,0.6,2.3578454951004,25,58.9461373775099,0.028462104,1.67773109243698,"na"
"S-BR",2021-04-22,"2021","April","08:15","none","Trichocerca","rousseleti","Rotifera",8,6,90.47808,128,0.6,2.3578454951004,1,2.3578454951004,0.0071041411584,0.0167504672268908,"na"
"S-MD",2021-04-22,"2021","April","07:45","none","Bosmina","longirostris","Cladocera",24,6,271.43424,162,0.3,1.98943213649096,1,1.98943213649096,0.440330709082718,0.876008063333012,"na"
"S-MD",2021-04-22,"2021","April","07:45","none","cyclopoid","copepodid","Copepoda",24,6,271.43424,162,0.3,1.98943213649096,24,47.746371275783,3.24238256519432,154.812001775894,"na"
"S-MD",2021-04-22,"2021","April","07:45","none","Diacyclops","thomasi","Copepoda",24,6,271.43424,162,0.3,1.98943213649096,1,1.98943213649096,2.18897827621394,4.3548237287806,"na"
"S-MD",2021-04-22,"2021","April","07:45","none","Mesocyclops","edax","Copepoda",24,6,271.43424,162,0.3,1.98943213649096,1,1.98943213649096,3.32717996156066,6.61919873941753,"na"
"S-MD",2021-04-22,"2021","April","07:45","none","nauplii",NA,"Copepoda",24,6,271.43424,162,0.3,1.98943213649096,73,145.22854596384,0.0642356546996791,9.32885073106971,"na"
"S-MD",2021-04-22,"2021","April","07:45","none","Keratella","americana","Rotifera",24,6,271.43424,162,0.3,1.98943213649096,8,15.9154570919277,0.0058575010032,0.093224805882353,"na"
"S-MD",2021-04-22,"2021","April","07:45","none","Keratella","cochlearis","Rotifera",24,6,271.43424,162,0.3,1.98943213649096,2,3.97886427298192,0.0021346578,0.00849351365546219,"na"
"S-MD",2021-04-22,"2021","April","07:45","none","Keratella","cochlearis var. tecta","Rotifera",24,6,271.43424,162,0.3,1.98943213649096,89,177.059460147695,0.0010528606638,0.186418940743172,"na"
"S-MD",2021-04-22,"2021","April","07:45","none","Keratella","tropica","Rotifera",24,6,271.43424,162,0.3,1.98943213649096,8,15.9154570919277,0.079249170825,1.26128677783614,"na"
"S-MD",2021-04-22,"2021","April","07:45","none","Polyarthra","vulgaris","Rotifera",24,6,271.43424,162,0.3,1.98943213649096,8,15.9154570919277,0.0153012271104,0.243526023529412,"na"
"S-MD",2021-04-22,"2021","April","07:45","none","Synchaeta","spp.","Rotifera",24,6,271.43424,162,0.3,1.98943213649096,8,15.9154570919277,0.002305430424,0.0366919789915967,"na"
"S-MD",2021-04-22,"2021","April","07:45","none","veliger","quagga","Bivalvia",24,6,271.43424,162,0.3,1.98943213649096,2,3.97886427298192,0.0178807574116618,0.0711451068391178,"na"
"A-BHC",2021-07-26,"2021","July","15:30","low","Bosmina","longirostris","Cladocera",16,6,180.95616,102,4,0.14091810966811,2,0.281836219336219,0.888642448347344,0.250451627983897,"Poor preservation. Organisms degraded."
"A-BHC",2021-07-26,"2021","July","15:30","low","Camptocercus","spp.","Cladocera",16,6,180.95616,102,4,0.14091810966811,1,0.14091810966811,1.39875839310862,0.19711038863927,"Poor preservation. Organisms degraded."
"A-BHC",2021-07-26,"2021","July","15:30","low","Leydigia","spp.","Cladocera",16,6,180.95616,102,4,0.14091810966811,3,0.422754329004329,1.77833969577697,0.751800804829957,"Poor preservation. Organisms degraded."
"A-BHC",2021-07-26,"2021","July","15:30","low","ostracod",NA,"Ostracoda",16,6,180.95616,102,4,0.14091810966811,1,0.14091810966811,0.899864615169075,0.126807220526847,"Poor preservation. Organisms degraded."
"A-BHC",2021-07-26,"2021","July","15:30","low","cyclopoid","copepodid","Copepoda",16,6,180.95616,102,4,0.14091810966811,11,1.55009920634921,3.05221824077992,4.73124107263752,"Poor preservation. Organisms degraded."
"A-BHC",2021-07-26,"2021","July","15:30","low","nauplii",NA,"Copepoda",16,6,180.95616,102,4,0.14091810966811,95,13.3872204184704,0.0938770901856416,1.25675329855981,"Poor preservation. Organisms degraded."
"A-BHC",2021-07-26,"2021","July","15:30","low","Ascomorpha","ovalis","Rotifera",16,6,180.95616,102,4,0.14091810966811,1,0.14091810966811,0.0128079468,0.00180487165178571,"Poor preservation. Organisms degraded."
"A-BHC",2021-07-26,"2021","July","15:30","low","Brachionus","angularis","Rotifera",16,6,180.95616,102,4,0.14091810966811,31,4.3684613997114,0.0163909699173,0.0716033193875558,"Poor preservation. Organisms degraded."
"A-BHC",2021-07-26,"2021","July","15:30","low","Colurella","spp.","Rotifera",16,6,180.95616,102,4,0.14091810966811,3,0.422754329004329,0.000266832225,0.000112804478236607,"Poor preservation. Organisms degraded."
"A-BHC",2021-07-26,"2021","July","15:30","low","Keratella","americana","Rotifera",16,6,180.95616,102,4,0.14091810966811,8,1.12734487734488,0.0015561655362,0.00175433524553572,"Poor preservation. Organisms degraded."
"A-BHC",2021-07-26,"2021","July","15:30","low","Keratella","cochlearis var. tecta","Rotifera",16,6,180.95616,102,4,0.14091810966811,3,0.422754329004329,0.0010929447936,0.000462047142857143,"Poor preservation. Organisms degraded."
"A-BHC",2021-07-26,"2021","July","15:30","low","Polyarthra","vulgaris","Rotifera",16,6,180.95616,102,4,0.14091810966811,28,3.94570707070707,0.019624620708,0.0774330046875,"Poor preservation. Organisms degraded."
"A-BHC",2021-07-26,"2021","July","15:30","low","Synchaeta","spp.","Rotifera",16,6,180.95616,102,4,0.14091810966811,32,4.50937950937951,0.0260374885155,0.1174129171875,"Poor preservation. Organisms degraded."
"A-BHC",2021-07-26,"2021","July","15:30","low","veliger","quagga","Bivalvia",16,6,180.95616,102,4,0.14091810966811,16,2.25468975468975,0.0021713377975152,0.00489569308602814,"Poor preservation. Organisms degraded."
"A-D",2021-07-26,"2021","July","14:00","moderate","Acanthocyclops","vernalis","Copepoda",30,6,339.2928,104,19,0.0161326270717396,18,0.290387287291312,5.77583115177264,1.67722794001591,"na"
"A-D",2021-07-26,"2021","July","14:00","moderate","cyclopoid","copepodid","Copepoda",30,6,339.2928,104,19,0.0161326270717396,2,0.0322652541434791,0.302200686086105,0.00975058193890194,"na"
"A-D",2021-07-26,"2021","July","14:00","moderate","nauplii",NA,"Copepoda",30,6,339.2928,104,19,0.0161326270717396,10,0.161326270717396,0.110147535427418,0.0177696911192176,"na"
"A-D",2021-07-26,"2021","July","14:00","moderate","Keratella","americana","Rotifera",30,6,339.2928,104,19,0.0161326270717396,173,2.79094448341094,0.00366670170306,0.0102335608904688,"na"
"A-D",2021-07-26,"2021","July","14:00","moderate","Keratella","cochlearis var. tecta","Rotifera",30,6,339.2928,104,19,0.0161326270717396,3,0.0483978812152187,0.0010929447936,5.28962122954445e-05,"na"
"A-D",2021-07-26,"2021","July","14:00","moderate","Monostyla","bulla","Rotifera",30,6,339.2928,104,19,0.0161326270717396,1,0.0161326270717396,0.014206147659,0.000229182482308713,"na"
"A-D",2021-07-26,"2021","July","14:00","moderate","veliger","quagga","Bivalvia",30,6,339.2928,104,19,0.0161326270717396,1,0.0161326270717396,0.0178807574116618,0.000288463591082583,"na"
"A-M",2021-07-26,"2021","July","15:00","moderate","Bosmina","longirostris","Cladocera",10,6,113.0976,170,20,0.0751563251563251,3,0.225468975468975,0.356609905288437,0.0804044699874723,"Poor preservation. Organisms degraded."
"A-M",2021-07-26,"2021","July","15:00","moderate","calanoid","copepodid","Copepoda",10,6,113.0976,170,20,0.0751563251563251,4,0.300625300625301,1.98282102835747,0.596086167736133,"Poor preservation. Organisms degraded."
"A-M",2021-07-26,"2021","July","15:00","moderate","cyclopoid","copepodid","Copepoda",10,6,113.0976,170,20,0.0751563251563251,2,0.15031265031265,0.226257574099509,0.0340093756162081,"Poor preservation. Organisms degraded."
"A-M",2021-07-26,"2021","July","15:00","moderate","nauplii",NA,"Copepoda",10,6,113.0976,170,20,0.0751563251563251,111,8.34235209235209,0.0641088716139636,0.534818779247081,"Poor preservation. Organisms degraded."
"A-M",2021-07-26,"2021","July","15:00","moderate","Brachionus","angularis","Rotifera",10,6,113.0976,170,20,0.0751563251563251,9,0.676406926406926,0.0170473771908,0.0115309640089286,"Poor preservation. Organisms degraded."
"A-M",2021-07-26,"2021","July","15:00","moderate","Keratella","americana","Rotifera",10,6,113.0976,170,20,0.0751563251563251,121,9.09391534391534,0.00312364475874,0.0284061610004464,"Poor preservation. Organisms degraded."
"A-M",2021-07-26,"2021","July","15:00","moderate","Keratella","cochlearis","Rotifera",10,6,113.0976,170,20,0.0751563251563251,5,0.375781625781626,0.0021346578,0.000802165178571429,"Poor preservation. Organisms degraded."
"A-M",2021-07-26,"2021","July","15:00","moderate","Keratella","cochlearis var. tecta","Rotifera",10,6,113.0976,170,20,0.0751563251563251,2,0.15031265031265,0.0010929447936,0.000164283428571429,"Poor preservation. Organisms degraded."
"A-M",2021-07-26,"2021","July","15:00","moderate","Lecane","flexilis","Rotifera",10,6,113.0976,170,20,0.0751563251563251,2,0.15031265031265,0.005464723968,0.000821417142857143,"Poor preservation. Organisms degraded."
"A-M",2021-07-26,"2021","July","15:00","moderate","Monostyla","bulla","Rotifera",10,6,113.0976,170,20,0.0751563251563251,1,0.0751563251563251,0.014206147659,0.00106768185267857,"Poor preservation. Organisms degraded."
