"Station_ID","Sample_Date","Sample_Year","Sample_Month","Sample_Time","Sample_Depth_m","Genus","Division","Tally","Density_cells.L","Total_BV_um3.L","NOTES"
"R-CRS",2021-04-21,"2021","April","11:05","0-5","Diploneis sp.","Bacillariophyta",1,7263.80057803468,6161368.47964595,"Cannot meet tally in 100 fields."
"R-CRS",2021-04-21,"2021","April","11:05","0-5","Encyonema minutum","Bacillariophyta",16,68446.6382978723,103498469.003406,"Cannot meet tally in 100 fields."
"R-CRS",2021-04-21,"2021","April","11:05","0-5","Epithemia sp.","Bacillariophyta",3,21791.401734104,70609303.6142914,"Cannot meet tally in 100 fields."
"R-CRS",2021-04-21,"2021","April","11:05","0-5","Fragilaria capucina","Bacillariophyta",10,42779.1489361702,12498692.8250936,"Cannot meet tally in 100 fields."
"R-CRS",2021-04-21,"2021","April","11:05","0-5","Fragilaria crotonensis","Bacillariophyta",3,12833.7446808511,10160227.7158826,"Cannot meet tally in 100 fields."
"R-CRS",2021-04-21,"2021","April","11:05","0-5","Gomphonema sp.","Bacillariophyta",1,4277.91489361702,10372608.479783,"Cannot meet tally in 100 fields."
"R-CRS",2021-04-21,"2021","April","11:05","0-5","Melosira varians","Bacillariophyta",9,38501.2340425532,447896705.141823,"Cannot meet tally in 100 fields."
"R-CRS",2021-04-21,"2021","April","11:05","0-5","Nitzschia inconspicua","Bacillariophyta",1,4277.91489361702,192506.170212766,"Cannot meet tally in 100 fields."
"R-CRS",2021-04-21,"2021","April","11:05","0-5","Rhopalodia gibba","Bacillariophyta",1,4277.91489361702,27416010.2985545,"Cannot meet tally in 100 fields."
"R-CRS",2021-04-21,"2021","April","11:05","0-5","Stephanodiscus medius","Bacillariophyta",1,4277.91489361702,39511996.6728766,"Cannot meet tally in 100 fields."
"R-CRS",2021-04-21,"2021","April","11:05","0-5","Synedra ulna","Bacillariophyta",1,7263.80057803468,12436836.3755816,"Cannot meet tally in 100 fields."
"R-CRS",2021-04-21,"2021","April","11:05","0-5","Dinobryon sp.","Chrysophyta",3,12833.7446808511,48167005.4678877,"Cannot meet tally in 100 fields."
"R-CRS",2021-04-21,"2021","April","11:05","0-5","Cryptomonas erosa","Cryptophyta",1,4277.91489361702,12095509.1855745,"Cannot meet tally in 100 fields."
"R-CRS",2021-04-21,"2021","April","11:05","0-5","Plagioselmis nannoplanctica","Cryptophyta",33,141171.191489362,11974554.0937187,"Cannot meet tally in 100 fields."
"R-CRS",2021-04-21,"2021","April","11:05","0-5","Ceratium hirundinella","Pyrrophyta",2,14527.6011560694,336821476.887312,"Cannot meet tally in 100 fields."
"R-D",2021-04-21,"2021","April","10:30","0-5","Achnanthidium minutissimum","Bacillariophyta",1,4277.91489361702,241910.183711489,"Cannot meet tally in 100 fields."
"R-D",2021-04-21,"2021","April","10:30","0-5","Asterionella formosa","Bacillariophyta",8,34223.3191489362,24789639.8359574,"Cannot meet tally in 100 fields."
"R-D",2021-04-21,"2021","April","10:30","0-5","Aulacoseira granulata","Bacillariophyta",4,17111.6595744681,4838203.67422979,"Cannot meet tally in 100 fields."
"R-D",2021-04-21,"2021","April","10:30","0-5","Fragilaria crotonensis","Bacillariophyta",17,72724.5531914894,56203799.3489694,"Cannot meet tally in 100 fields."
"R-D",2021-04-21,"2021","April","10:30","0-5","Mastogloia smithii","Bacillariophyta",1,400.003978911768,2352445.99220483,"Cannot meet tally in 100 fields."
"R-D",2021-04-21,"2021","April","10:30","0-5","Navicula sp.","Bacillariophyta",1,400.003978911768,3732246.04532498,"Cannot meet tally in 100 fields."
"R-D",2021-04-21,"2021","April","10:30","0-5","Rhopalodia gibba","Bacillariophyta",1,4277.91489361702,32728441.5964746,"Cannot meet tally in 100 fields."
"R-D",2021-04-21,"2021","April","10:30","0-5","Botryococcus braunii","Chlorophyta",61,24400.2427136178,1430903.75879126,"Cannot meet tally in 100 fields."
"R-D",2021-04-21,"2021","April","10:30","0-5","Chlamydomonas sp.","Chlorophyta",1,7263.80057803468,5982612.72745869,"Cannot meet tally in 100 fields."
"R-D",2021-04-21,"2021","April","10:30","0-5","Chlorella sp.","Chlorophyta",11,47057.0638297872,3079875.02410461,"Cannot meet tally in 100 fields."
"R-D",2021-04-21,"2021","April","10:30","0-5","Sphaerocystis schroeteri","Chlorophyta",4,29055.2023121387,5218146.63831744,"Cannot meet tally in 100 fields."
"R-D",2021-04-21,"2021","April","10:30","0-5","Tetraedron minimum","Chlorophyta",1,4277.91489361702,427791.489361702,"Cannot meet tally in 100 fields."
"R-D",2021-04-21,"2021","April","10:30","0-5","Cryptomonas sp.","Cryptophyta",1,7263.80057803468,17890788.4742312,"Cannot meet tally in 100 fields."
"R-D",2021-04-21,"2021","April","10:30","0-5","Plagioselmis nannoplanctica","Cryptophyta",109,466292.723404255,39552315.0368285,"Cannot meet tally in 100 fields."
"R-D",2021-04-21,"2021","April","10:30","0-5","Anabaenopsis circularis","Cyanobacteria",13,94429.4075144509,8306437.50589306,"Cannot meet tally in 100 fields."
"R-D",2021-04-21,"2021","April","10:30","0-5","Ceratium hirundinella","Pyrrophyta",1,400.003978911768,14998728.173056,"Cannot meet tally in 100 fields."
"R-M",2021-04-21,"2021","April","09:55","0-5","Fragilaria crotonensis","Bacillariophyta",2,8555.82978723404,6531574.96021021,"Cannot meet tally in 100 fields."
"R-M",2021-04-21,"2021","April","09:55","0-5","Botryococcus braunii","Chlorophyta",31,225177.817919075,13205105.7785992,"Cannot meet tally in 100 fields."
"R-M",2021-04-21,"2021","April","09:55","0-5","Oocystis sp.","Chlorophyta",4,17111.6595744681,12543491.0072624,"Cannot meet tally in 100 fields."
"R-M",2021-04-21,"2021","April","09:55","0-5","Plagioselmis nannoplanctica","Cryptophyta",16,68446.6382978723,8780443.70508369,"Cannot meet tally in 100 fields."
"R-M",2021-04-21,"2021","April","09:55","0-5","Anabaenopsis circularis","Cyanobacteria",19,81280.3829787234,11171546.6783431,"Cannot meet tally in 100 fields."
"R-M",2021-04-21,"2021","April","09:55","0-5","Ceratium hirundinella","Pyrrophyta",1,7263.80057803468,309420502.065331,"Cannot meet tally in 100 fields."
"R-WH",2021-04-21,"2021","April","09:15","0-5","Achnanthidium minutissimum","Bacillariophyta",1,4277.91489361702,241910.183711489,"Cannot meet tally in 100 fields."
"R-WH",2021-04-21,"2021","April","09:15","0-5","Fragilaria capucina","Bacillariophyta",2,8555.82978723404,2741648.74873021,"Cannot meet tally in 100 fields."
"R-WH",2021-04-21,"2021","April","09:15","0-5","Fragilaria crotonensis","Bacillariophyta",3,12833.7446808511,9797362.44031532,"Cannot meet tally in 100 fields."
"R-WH",2021-04-21,"2021","April","09:15","0-5","Melosira varians","Bacillariophyta",4,1600.01591564707,13069144.401138,"Cannot meet tally in 100 fields."
"R-WH",2021-04-21,"2021","April","09:15","0-5","Rhopalodia gibba","Bacillariophyta",1,400.003978911768,1713791.66118213,"Cannot meet tally in 100 fields."
"R-WH",2021-04-21,"2021","April","09:15","0-5","Botryococcus braunii","Chlorophyta",18,7200.07162041182,422233.896036765,"Cannot meet tally in 100 fields."
"R-WH",2021-04-21,"2021","April","09:15","0-5","Chlamydomonas sp.","Chlorophyta",7,29945.4042553191,33867425.7196085,"Cannot meet tally in 100 fields."
"R-WH",2021-04-21,"2021","April","09:15","0-5","Oocystis sp.","Chlorophyta",4,17111.6595744681,6504696.05090894,"Cannot meet tally in 100 fields."
"R-WH",2021-04-21,"2021","April","09:15","0-5","Sphaerocystis schroeteri","Chlorophyta",4,17111.6595744681,3073155.29677929,"Cannot meet tally in 100 fields."
"R-WH",2021-04-21,"2021","April","09:15","0-5","Cryptomonas erosa","Cryptophyta",1,7263.80057803468,18636237.9939908,"Cannot meet tally in 100 fields."
"R-WH",2021-04-21,"2021","April","09:15","0-5","Plagioselmis nannoplanctica","Cryptophyta",82,350789.021276596,446691634.041482,"Cannot meet tally in 100 fields."
"R-WH",2021-04-21,"2021","April","09:15","0-5","Ceratium hirundinella","Pyrrophyta",5,2000.01989455884,64950924.9352388,"Cannot meet tally in 100 fields."
"B-M",2021-04-20,"2021","April","14:20","0-5","Achnanthidium minutissimum","Bacillariophyta",5,21389.5744680851,1310346.82843723,"Cannot meet tally in 100 fields."
"B-M",2021-04-20,"2021","April","14:20","0-5","Fragilaria crotonensis","Bacillariophyta",2,8555.82978723404,6692848.41601787,"Cannot meet tally in 100 fields."
"B-M",2021-04-20,"2021","April","14:20","0-5","Staurosirella pinnata","Bacillariophyta",2,14527.6011560694,2053789.49321532,"Cannot meet tally in 100 fields."
"B-M",2021-04-20,"2021","April","14:20","0-5","Stephanodiscus parvus","Bacillariophyta",19,81280.3829787234,9384099.20980819,"Cannot meet tally in 100 fields."
"B-M",2021-04-20,"2021","April","14:20","0-5","Synedra tenera","Bacillariophyta",6,25667.4893617021,4354383.30680681,"Cannot meet tally in 100 fields."
"B-M",2021-04-20,"2021","April","14:20","0-5","Synedra Ulna","Bacillariophyta",1,400.003978911768,1275498.22761106,"Cannot meet tally in 100 fields."
"B-M",2021-04-20,"2021","April","14:20","0-5","Chlamydomonas sp.","Chlorophyta",39,166838.680851064,206685373.072166,"Cannot meet tally in 100 fields."
"B-M",2021-04-20,"2021","April","14:20","0-5","Chlorella sp.","Chlorophyta",4,17111.6595744681,1119954.55421986,"Cannot meet tally in 100 fields."
"B-M",2021-04-20,"2021","April","14:20","0-5","Crucigenia sp.","Chlorophyta",12,51334.9787234043,2464078.9787234,"Cannot meet tally in 100 fields."
"B-M",2021-04-20,"2021","April","14:20","0-5","Monoraphidium sp.","Chlorophyta",1,7263.80057803468,3103504.12308092,"Cannot meet tally in 100 fields."
"B-M",2021-04-20,"2021","April","14:20","0-5","Pediastrum duplex","Chlorophyta",32,136893.276595745,36797226.8334477,"Cannot meet tally in 100 fields."
"B-M",2021-04-20,"2021","April","14:20","0-5","Scenedesmus communis","Chlorophyta",8,34223.3191489362,4927800.03856738,"Cannot meet tally in 100 fields."
"B-M",2021-04-20,"2021","April","14:20","0-5","Sphaerocystis schroeteri","Chlorophyta",9,38501.2340425532,6914599.4177534,"Cannot meet tally in 100 fields."
"B-M",2021-04-20,"2021","April","14:20","0-5","Dinobryon sp.","Chrysophyta",16,68446.6382978723,229366692.704227,"Cannot meet tally in 100 fields."
"B-M",2021-04-20,"2021","April","14:20","0-5","Cryptomonas erosa","Cryptophyta",18,77002.4680851064,163531284.188967,"Cannot meet tally in 100 fields."
"B-M",2021-04-20,"2021","April","14:20","0-5","Plagioselmis nannoplanctica","Cryptophyta",59,252396.978723404,21409051.2584668,"Cannot meet tally in 100 fields."
"B-M",2021-04-20,"2021","April","14:20","0-5","Anabaena sp.","Cyanobacteria",64,273786.553191489,30964503.5150706,"Cannot meet tally in 100 fields."
"B-M",2021-04-20,"2021","April","14:20","0-5","Aphanizomenon sp.","Cyanobacteria",246,1052367.06382979,165305292.202851,"Cannot meet tally in 100 fields."
"B-M",2021-04-20,"2021","April","14:20","0-5","Ceratium cornutum","Pyrrophyta",1,7263.80057803468,114808734.327674,"Cannot meet tally in 100 fields."
"B-M",2021-04-20,"2021","April","14:20","0-5","Glenodinium sp.","Pyrrophyta",3,12833.7446808511,270509343.208048,"Cannot meet tally in 100 fields."
"S-BR",2021-04-22,"2021","April","08:15","0-5","Encyonema minutum","Bacillariophyta",2,800.007957823535,793698.556303156,NA
"S-BR",2021-04-22,"2021","April","08:15","0-5","Fragilaria capucina","Bacillariophyta",9,128337.446808511,37496078.4752809,NA
"S-BR",2021-04-22,"2021","April","08:15","0-5","Fragilaria crotonensis","Bacillariophyta",2,28519.4326241135,20965549.2549957,NA
"S-BR",2021-04-22,"2021","April","08:15","0-5","Nitzschia acicularis","Bacillariophyta",3,42779.1489361702,9111958.72340426,NA
"S-BR",2021-04-22,"2021","April","08:15","0-5","Stephanodiscus hantzschii","Bacillariophyta",5,71298.5815602837,143354182.940142,NA
"S-BR",2021-04-22,"2021","April","08:15","0-5","Stephanodiscus parvus","Bacillariophyta",1,14259.7163120567,2195110.92627092,NA
"S-BR",2021-04-22,"2021","April","08:15","0-5","Synedra tenera","Bacillariophyta",28,399272.056737589,53623424.0560468,NA
"S-BR",2021-04-22,"2021","April","08:15","0-5","Synedra ulna","Bacillariophyta",2,14527.6011560694,115012211.620058,NA
"S-BR",2021-04-22,"2021","April","08:15","0-5","Chlamydomonas sp.","Chlorophyta",9,128337.446808511,105701310.82727,NA
"S-BR",2021-04-22,"2021","April","08:15","0-5","Chlorella sp.","Chlorophyta",10,142597.163120567,9332954.61849882,NA
"S-BR",2021-04-22,"2021","April","08:15","0-5","Scenedesmus communis","Chlorophyta",237,3379552.76595745,311436962.437458,NA
"S-BR",2021-04-22,"2021","April","08:15","0-5","Sphaerocystis schroeteri","Chlorophyta",9,128337.446808511,34405003.905634,NA
"S-BR",2021-04-22,"2021","April","08:15","0-5","Plagioselmis nannoplanctica","Cryptophyta",4,57038.865248227,4838203.67422979,NA
"S-BR",2021-04-22,"2021","April","08:15","0-5","Anabaena sp.","Cyanobacteria",12,87165.6069364162,23367560.4561387,NA
"S-BR",2021-04-22,"2021","April","08:15","0-5","Anabaenopsis circularis","Cyanobacteria",222,3165657.0212766,238684714.595336,NA
"S-BR",2021-04-22,"2021","April","08:15","0-5","Aphanizomenon sp.","Cyanobacteria",107,1525789.64539007,239670274.60305,NA
"S-BR",2021-04-22,"2021","April","08:15","0-5","Cylindrospermopsis raciborskii","Cyanobacteria",960,13689327.6595745,645093823.230638,NA
"S-BR",2021-04-22,"2021","April","08:15","0-5","Merismopedia tenuissima","Cyanobacteria",16,228155.460992908,228155.460992908,NA
"S-BR",2021-04-22,"2021","April","08:15","0-5","Planktolyngbya limnetica","Cyanobacteria",533,7600428.79432624,119387155.479837,NA
"S-BR",2021-04-22,"2021","April","08:15","0-5","Raphidiopsis curvata","Cyanobacteria",40,570388.65248227,1791927.28675177,NA
"S-MD",2021-04-22,"2021","April","07:45","0-5","Achnanthidium minutissimum","Bacillariophyta",1,85558.2978723404,4838203.67422979,NA
"S-MD",2021-04-22,"2021","April","07:45","0-5","Cocconeis placentula","Bacillariophyta",1,85558.2978723404,92732237.0894043,NA
"S-MD",2021-04-22,"2021","April","07:45","0-5","Encyonema minutum","Bacillariophyta",1,7263.80057803468,9588917.77478032,NA
"S-MD",2021-04-22,"2021","April","07:45","0-5","Fragilaria capucina","Bacillariophyta",5,427791.489361702,249973856.501872,NA
"S-MD",2021-04-22,"2021","April","07:45","0-5","Nitzschia inconspicua","Bacillariophyta",2,171116.595744681,7186897.0212766,NA
"S-MD",2021-04-22,"2021","April","07:45","0-5","Stephanodiscus parvus","Bacillariophyta",1,85558.2978723404,13170665.5576255,NA
"S-MD",2021-04-22,"2021","April","07:45","0-5","Synedra tenera","Bacillariophyta",4,342233.191489362,50801138.5794128,NA
"S-MD",2021-04-22,"2021","April","07:45","0-5","Synedra ulna","Bacillariophyta",1,7263.80057803468,24531374.5022941,NA
"S-MD",2021-04-22,"2021","April","07:45","0-5","Chlamydomonas sp.","Chlorophyta",2,171116.595744681,180626270.504579,NA
"S-MD",2021-04-22,"2021","April","07:45","0-5","Chlorella sp.","Chlorophyta",79,6759105.53191489,442382048.916844,NA
"S-MD",2021-04-22,"2021","April","07:45","0-5","Cosmarium sp.","Chlorophyta",2,14527.6011560694,9204019.58070568,NA
"S-MD",2021-04-22,"2021","April","07:45","0-5","Kirchneriella contorta","Chlorophyta",24,2053399.14893617,21503127.4410213,NA
"S-MD",2021-04-22,"2021","April","07:45","0-5","Scenedesmus communis","Chlorophyta",108,9240296.17021277,1330506010.41319,NA
"S-MD",2021-04-22,"2021","April","07:45","0-5","Selenastrum sp.","Chlorophyta",1,85558.2978723404,13618647.3793135,NA
"S-MD",2021-04-22,"2021","April","07:45","0-5","Sphaerocystis schroeteri","Chlorophyta",9,770024.680851064,138291988.355068,NA
"S-MD",2021-04-22,"2021","April","07:45","0-5","Tetraedron minimum","Chlorophyta",3,256674.893617021,46201480.8510638,NA
"S-MD",2021-04-22,"2021","April","07:45","0-5","Cryptomonas erosa","Cryptophyta",2,171116.595744681,403900410.43385,NA
"S-MD",2021-04-22,"2021","April","07:45","0-5","Plagioselmis nannoplanctica","Cryptophyta",38,3251215.31914894,275777609.431098,NA
"S-MD",2021-04-22,"2021","April","07:45","0-5","Rhodomonas lacustris","Cryptophyta",7,598908.085106383,706825718.259237,NA
"S-MD",2021-04-22,"2021","April","07:45","0-5","Anabaena sp.","Cyanobacteria",23,167067.413294798,44787824.2075992,NA
"S-MD",2021-04-22,"2021","April","07:45","0-5","Anabaenopsis circularis","Cyanobacteria",285,24384114.893617,3351464003.50293,NA
"S-MD",2021-04-22,"2021","April","07:45","0-5","Aphanizomenon sp.","Cyanobacteria",314,26865305.5319149,4219988760.30043,NA
"S-MD",2021-04-22,"2021","April","07:45","0-5","Aphanocapsa delicatissima","Cyanobacteria",805,68874429.7872341,4507817.08073493,NA
"S-MD",2021-04-22,"2021","April","07:45","0-5","Chroococcus microscopicus","Cyanobacteria",82,7015780.42553192,3673450.93784113,NA
"S-MD",2021-04-22,"2021","April","07:45","0-5","Chroococcus sp.","Cyanobacteria",48,4106798.29787234,17202501.952817,NA
"S-MD",2021-04-22,"2021","April","07:45","0-5","Cylindrospermopsis raciborskii","Cyanobacteria",2932,250856929.361702,11821344310.7014,NA
"S-MD",2021-04-22,"2021","April","07:45","0-5","Planktolyngbya limnetica","Cyanobacteria",972,83162665.5319149,1306314992.04204,NA
"S-MD",2021-04-22,"2021","April","07:45","0-5","Raphidiopsis curvata","Cyanobacteria",251,21475132.7659574,67466062.3462043,NA
"S-MD",2021-04-22,"2021","April","07:45","0-5","Glenodinium sp.","Pyrrophyta",1,400.003978911768,6362830.23888736,NA
"S-BC",2021-04-22,"2021","April","07:15","0-5","Encyonema minutum","Bacillariophyta",1,120228.423360574,58354730.9640995,NA
"S-BC",2021-04-22,"2021","April","07:15","0-5","Fragilaria crotonensis","Bacillariophyta",6,3862192.75661976,2912022274.14458,NA
"S-BC",2021-04-22,"2021","April","07:15","0-5","Nitzschia acicularis","Bacillariophyta",11,7080686.72046956,1317007730.00734,NA
"S-BC",2021-04-22,"2021","April","07:15","0-5","Nitzschia fruticosa","Bacillariophyta",4,26483.0220520895,3019064.5139382,NA
"S-BC",2021-04-22,"2021","April","07:15","0-5","Nitzschia inconspicua","Bacillariophyta",1,643698.79276996,32828638.431268,NA
"S-BC",2021-04-22,"2021","April","07:15","0-5","Stephanodiscus hantzschii","Bacillariophyta",3,1931096.37830988,3882696365.5261,NA
"S-BC",2021-04-22,"2021","April","07:15","0-5","Stephanodiscus parvus","Bacillariophyta",8,5149590.34215968,594537880.971184,NA
"S-BC",2021-04-22,"2021","April","07:15","0-5","Synedra tenera","Bacillariophyta",12,7724385.51323952,910006960.67018,NA
"S-BC",2021-04-22,"2021","April","07:15","0-5","Synedra ulna","Bacillariophyta",1,120228.423360574,341826113.353538,NA
"S-BC",2021-04-22,"2021","April","07:15","0-5","Chlamydomonas sp.","Chlorophyta",2,1287397.58553992,1456011137.07229,NA
"S-BC",2021-04-22,"2021","April","07:15","0-5","Chlorella sp.","Chlorophyta",26,16736168.612019,1095378748.95485,NA
"S-BC",2021-04-22,"2021","April","07:15","0-5","Scenedesmus communis","Chlorophyta",258,166074288.53465,23912960688.722,NA
"S-BC",2021-04-22,"2021","April","07:15","0-5","Sphaerocystis schroeteri","Chlorophyta",8,5149590.34215968,924836703.732954,NA
"S-BC",2021-04-22,"2021","April","07:15","0-5","Tetraedron minimum","Chlorophyta",1,120228.423360574,12022842.3360574,NA
"S-BC",2021-04-22,"2021","April","07:15","0-5","Cryptomonas erosa","Cryptophyta",6,3862192.75661976,9116247508.22483,NA
