"Sample_Date","Sample_Year","Sample_Month","Sample_Time","Site","Station_ID","Deg_C","mmHg","DO_percent","DO_mg.L","SPC_uS.cm","pH","pH_mV","DEP_m"
2021-03-03,"2021","March","03:44:28PM","APACHE Site 3 3 Mile","A-TMI","11.6",704.7,97.2,10.51,1440,7.9,-97.7,3.009
2021-03-03,"2021","March","03:44:41PM","APACHE Site 3 3 Mile","A-TMI","11.7",704.6,97.4,10.53,1440,7.88,-96.6,4.051
2021-03-03,"2021","March","03:44:52PM","APACHE Site 3 3 Mile","A-TMI","11.5",704.7,96.8,10.51,1440,7.87,-95.8,5.087
2021-03-03,"2021","March","03:45:06PM","APACHE Site 3 3 Mile","A-TMI","11.3",704.6,96.5,10.51,1441,7.85,-94.6,6.023
2021-03-03,"2021","March","03:45:15PM","APACHE Site 3 3 Mile","A-TMI","11.3",704.7,96.3,10.5,1441,7.83,-93.8,7.093
2021-03-03,"2021","March","03:45:26PM","APACHE Site 3 3 Mile","A-TMI","11.3",704.7,96.3,10.5,1441,7.82,-92.9,8.096
2021-03-03,"2021","March","03:45:38PM","APACHE Site 3 3 Mile","A-TMI","11.2",704.6,96.1,10.49,1441,7.8,-92,8.98
2021-03-03,"2021","March","03:45:46PM","APACHE Site 3 3 Mile","A-TMI","11.2",704.6,96,10.49,1441,7.79,-91.4,10.04
2021-03-03,"2021","March","03:45:58PM","APACHE Site 3 3 Mile","A-TMI","11.2",704.7,95.8,10.48,1441,7.78,-90.7,11.077
2021-03-03,"2021","March","03:46:09PM","APACHE Site 3 3 Mile","A-TMI","11.1",704.7,95.8,10.48,1441,7.77,-90.1,12.077
2021-03-03,"2021","March","03:46:21PM","APACHE Site 3 3 Mile","A-TMI","11.1",704.7,95.7,10.47,1441,7.76,-89.6,12.994
2021-03-03,"2021","March","03:46:30PM","APACHE Site 3 3 Mile","A-TMI","11.2",704.6,95.7,10.47,1441,7.75,-89.2,14.026
2021-03-03,"2021","March","03:31:31PM","APACHE Site 4 Burnt Corral","A-BHC","21.4",705,98.3,8.7,28.4,8.7,-145.8,0
2021-03-03,"2021","March","03:32:07PM","APACHE Site 4 Burnt Corral","A-BHC","12.5",704.9,90.6,9.61,1448,8.19,-114.3,1.148
2021-03-03,"2021","March","03:32:17PM","APACHE Site 4 Burnt Corral","A-BHC","12.4",705,90.4,9.61,1447,8.19,-114.3,2.012
2021-04-21,"2021","April","02:09:48PM","APACHE Site 2 Marina","A-M","19.1",703.1,91.1,8.44,6.6,13.32,-385.8,0.029
2021-04-21,"2021","April","02:10:12PM","APACHE Site 2 Marina","A-M","19",702.8,120.2,11.1,1429,11.43,-279.6,1.004
2021-04-21,"2021","April","02:11:34PM","APACHE Site 2 Marina","A-M","18.7",702.9,125.5,11.66,1428,10.68,-237.5,1.742
2021-04-21,"2021","April","12:42:28PM","APACHE Site 3 3 Mile","A-TMI","24.6",704.2,102.7,8.55,0,17.08,-607.3,0.047
2021-04-21,"2021","April","12:42:53PM","APACHE Site 3 3 Mile","A-TMI","17.9",704.4,117.5,11.11,1406,16.09,-539.4,1.054
2021-04-21,"2021","April","12:43:16PM","APACHE Site 3 3 Mile","A-TMI","17.7",704.1,122.8,11.65,1403,14.29,-438.4,2.062
2021-04-21,"2021","April","12:43:32PM","APACHE Site 3 3 Mile","A-TMI","17.1",704.3,121.8,11.69,1400,13.89,-415.3,3.01
2021-04-21,"2021","April","12:43:46PM","APACHE Site 3 3 Mile","A-TMI","15.5",704.3,117.5,11.68,1401,13.18,-373.6,4.059
2021-04-21,"2021","April","12:44:00PM","APACHE Site 3 3 Mile","A-TMI","14.9",704.2,112.4,11.29,1398,12.92,-359.1,5.021
2021-04-21,"2021","April","12:44:16PM","APACHE Site 3 3 Mile","A-TMI","13.7",704.3,108.8,11.24,1394,12.28,-321.9,5.998
2021-04-21,"2021","April","12:44:29PM","APACHE Site 3 3 Mile","A-TMI","13.5",704.2,107.2,11.13,1393,11.76,-293.3,7.017
2021-04-21,"2021","April","12:44:43PM","APACHE Site 3 3 Mile","A-TMI","13.2",704.3,105.2,10.98,1391,11.57,-282.7,8.082
2021-04-21,"2021","April","12:45:03PM","APACHE Site 3 3 Mile","A-TMI","12.7",704.4,102.7,10.84,1390,11,-251,9.055
2021-04-21,"2021","April","12:45:18PM","APACHE Site 3 3 Mile","A-TMI","12.5",704.3,101,10.72,1389,10.57,-227.1,10.035
2021-04-21,"2021","April","12:46:51PM","APACHE Site 3 3 Mile","A-TMI","12.5",704.3,102.1,10.81,1398,10.11,-202.2,8.189
2021-04-21,"2021","April","12:47:15PM","APACHE Site 3 3 Mile","A-TMI","12.2",704.1,99.5,10.64,1392,9.56,-171.9,10.016
2021-04-21,"2021","April","12:47:40PM","APACHE Site 3 3 Mile","A-TMI","12.2",704.4,98.8,10.56,1392,9.4,-163,11.11
2021-04-21,"2021","April","12:47:47PM","APACHE Site 3 3 Mile","A-TMI","12.2",704.3,98.7,10.55,1392,9.35,-160.2,13.104
2021-04-21,"2021","April","12:48:06PM","APACHE Site 3 3 Mile","A-TMI","12.1",704.1,98.3,10.52,1392,9.22,-152.8,14.047
2021-04-21,"2021","April","03:21:35PM","APACHE Site 4 Burnt Corral","A-BHC","19.5",702.3,113.9,10.41,1428,10.73,-241,0.065
2021-04-21,"2021","April","03:21:49PM","APACHE Site 4 Burnt Corral","A-BHC","19.5",702.3,115.4,10.55,1424,10.68,-238.1,1.068
2021-04-21,"2021","April","03:22:17PM","APACHE Site 4 Burnt Corral","A-BHC","18.6",702.3,121.1,11.28,1420,10.55,-230.1,2.067
2021-04-21,"2021","April","03:22:34PM","APACHE Site 4 Burnt Corral","A-BHC","18.4",702.3,121.1,11.33,1419,10.41,-222.4,2.427
2021-05-18,"2021","May","02:22:29PM","APACHE Site 1 Dam 30M","A-D","21.8",705.1,133.6,11.67,1427,19.72,-607.3,0.302
2021-05-18,"2021","May","02:22:51PM","APACHE Site 1 Dam 30M","A-D","21.7",705.1,134.4,11.77,1424,19.19,-590.9,1.05
2021-05-18,"2021","May","02:23:04PM","APACHE Site 1 Dam 30M","A-D","21.5",705.3,135.4,11.89,1423,18.34,-565.2,2.046
2021-05-18,"2021","May","02:23:30PM","APACHE Site 1 Dam 30M","A-D","20.3",705.1,135.1,12.15,1421,16.77,-516.6,3.155
2021-05-18,"2021","May","02:23:50PM","APACHE Site 1 Dam 30M","A-D","19.4",705.1,115.3,10.56,1424,15.69,-483.5,4.065
2021-05-18,"2021","May","02:24:07PM","APACHE Site 1 Dam 30M","A-D","17.8",705.1,96,9.08,1430,14.99,-461.2,5.103
2021-05-18,"2021","May","02:24:20PM","APACHE Site 1 Dam 30M","A-D","17.1",705.1,84.3,8.09,1428,14.57,-448.2,6.012
2021-05-18,"2021","May","02:24:35PM","APACHE Site 1 Dam 30M","A-D","16.2",705,74.6,7.3,1429,14,-430.6,7.016
2021-05-18,"2021","May","02:24:46PM","APACHE Site 1 Dam 30M","A-D","15.9",705,71,6.99,1429,13.55,-417,8.004
2021-05-18,"2021","May","02:25:00PM","APACHE Site 1 Dam 30M","A-D","15.5",705.1,66.6,6.61,1428,12.1,-373.9,9.024
2021-05-18,"2021","May","02:25:13PM","APACHE Site 1 Dam 30M","A-D","15.2",705.1,64.2,6.42,1428,11.82,-365.5,10.038
2021-05-18,"2021","May","02:25:24PM","APACHE Site 1 Dam 30M","A-D","15",705,62.5,6.28,1428,11.57,-358.1,11.02
2021-05-18,"2021","May","02:25:45PM","APACHE Site 1 Dam 30M","A-D","14.8",705,60.3,6.08,1429,10.05,-313.2,12.03
2021-05-18,"2021","May","02:26:07PM","APACHE Site 1 Dam 30M","A-D","14.7",705,59.2,5.98,1428,9.61,-300.2,13.039
2021-05-18,"2021","May","02:26:18PM","APACHE Site 1 Dam 30M","A-D","14.6",705,58.6,5.93,1428,9.21,-288.3,13.974
2021-05-18,"2021","May","02:26:42PM","APACHE Site 1 Dam 30M","A-D","14.4",705,57.6,5.85,1428,8.45,-265.9,15.115
2021-05-18,"2021","May","02:27:04PM","APACHE Site 1 Dam 30M","A-D","14.3",705,55.8,5.69,1428,7.86,-248.6,16.058
2021-05-18,"2021","May","02:27:13PM","APACHE Site 1 Dam 30M","A-D","14.3",705.1,55.5,5.66,1428,7.64,-242,17.015
2021-05-18,"2021","May","02:27:25PM","APACHE Site 1 Dam 30M","A-D","14.2",705.1,55.3,5.64,1428,7.41,-235.2,18.046
2021-05-18,"2021","May","02:27:37PM","APACHE Site 1 Dam 30M","A-D","14.1",705.1,54.1,5.53,1428,7.2,-229.3,19.063
2021-05-18,"2021","May","02:27:49PM","APACHE Site 1 Dam 30M","A-D","14.1",705.1,52.7,5.4,1428,6.96,-222.2,20.029
2021-05-18,"2021","May","02:27:58PM","APACHE Site 1 Dam 30M","A-D","14",705.1,52.3,5.36,1427,6.8,-217.5,21.019
2021-05-18,"2021","May","02:28:09PM","APACHE Site 1 Dam 30M","A-D","13.9",705.1,51.1,5.26,1427,6.65,-212.9,22.014
2021-05-18,"2021","May","02:28:26PM","APACHE Site 1 Dam 30M","A-D","13.8",705,49.7,5.13,1426,6.4,-205.7,23.043
2021-05-18,"2021","May","02:28:40PM","APACHE Site 1 Dam 30M","A-D","13.7",705.1,49.4,5.1,1424,6.22,-200.3,24.026
2021-05-18,"2021","May","02:28:54PM","APACHE Site 1 Dam 30M","A-D","13.6",705.1,49.1,5.08,1424,6.06,-195.7,25.038
2021-05-18,"2021","May","02:29:09PM","APACHE Site 1 Dam 30M","A-D","13.5",705.2,48.4,5.02,1421,5.92,-191.5,26.061
2021-05-18,"2021","May","02:29:28PM","APACHE Site 1 Dam 30M","A-D","13.4",705.1,47.8,4.97,1420,5.72,-185.7,27.048
2021-05-18,"2021","May","02:29:37PM","APACHE Site 1 Dam 30M","A-D","13.4",705.1,47.8,4.97,1420,5.64,-183.5,27.124
2021-05-18,"2021","May","02:46:27PM","APACHE Site 2 Marina","A-M","23.5",705,125.5,10.61,1420,7.11,-226.7,0.073
2021-05-18,"2021","May","02:46:53PM","APACHE Site 2 Marina","A-M","23.1",705,128,10.92,1423,7.39,-235,1.038
2021-05-18,"2021","May","02:47:17PM","APACHE Site 2 Marina","A-M","22.4",705,129.6,11.19,1422,7.37,-234.6,2.02
2021-05-18,"2021","May","02:47:31PM","APACHE Site 2 Marina","A-M","22.3",705.1,129.3,11.2,1421,7.35,-233.8,3.091
2021-05-18,"2021","May","02:47:43PM","APACHE Site 2 Marina","A-M","21.8",705,121,10.58,1420,7.28,-231.8,4.07
2021-05-18,"2021","May","02:47:53PM","APACHE Site 2 Marina","A-M","20",705,100.3,9.07,1445,7.19,-229.1,5.025
2021-05-18,"2021","May","02:48:04PM","APACHE Site 2 Marina","A-M","18.2",705,74.6,7.01,1439,7.04,-224.5,6.037
2021-05-18,"2021","May","02:48:13PM","APACHE Site 2 Marina","A-M","16.4",705,57.6,5.62,1414,6.91,-220.7,7.035
2021-05-18,"2021","May","02:48:28PM","APACHE Site 2 Marina","A-M","16",705,48.6,4.78,1412,6.78,-216.7,8.039
2021-05-18,"2021","May","02:48:49PM","APACHE Site 2 Marina","A-M","15.5",705,44.6,4.43,1409,6.5,-208.5,9
2021-05-18,"2021","May","02:49:02PM","APACHE Site 2 Marina","A-M","15.4",704.9,44.4,4.42,1408,6.25,-201.1,10.023
2021-05-18,"2021","May","02:49:16PM","APACHE Site 2 Marina","A-M","15.2",705,45.1,4.51,1406,5.97,-192.9,11.096
2021-05-18,"2021","May","03:09:10PM","APACHE Site 3 3 Mile","A-TMI","22.9",704.4,122.4,10.48,1421,6.74,-215.3,0.07
2021-05-18,"2021","May","03:09:22PM","APACHE Site 3 3 Mile","A-TMI","22.7",704.5,128.2,11.02,1417,6.87,-219.3,1.022
2021-05-18,"2021","May","03:09:32PM","APACHE Site 3 3 Mile","A-TMI","22.4",704.3,127.6,11.03,1415,6.9,-220.2,2.017
2021-05-18,"2021","May","03:09:43PM","APACHE Site 3 3 Mile","A-TMI","21.4",704.4,117.3,10.32,1412,6.88,-219.6,3.024
2021-05-18,"2021","May","03:09:52PM","APACHE Site 3 3 Mile","A-TMI","15.5",704.4,85.7,8.5,1401,6.88,-219.8,4.013
2021-05-18,"2021","May","03:10:04PM","APACHE Site 3 3 Mile","A-TMI","17.4",704.4,73.3,7,1355,6.81,-217.6,4.014
2021-05-18,"2021","May","03:10:27PM","APACHE Site 3 3 Mile","A-TMI","14.8",704.4,58.6,5.91,1388,6.53,-209.6,5.002
2021-05-18,"2021","May","03:10:42PM","APACHE Site 3 3 Mile","A-TMI","15.1",704.5,57.3,5.74,1388,6.17,-198.7,6.041
2021-05-18,"2021","May","03:10:57PM","APACHE Site 3 3 Mile","A-TMI","15.2",704.4,56.4,5.65,1388,5.84,-189,7.009
2021-05-18,"2021","May","03:11:07PM","APACHE Site 3 3 Mile","A-TMI","15.2",704.4,56.4,5.64,1389,5.62,-182.7,8.044
2021-05-18,"2021","May","03:11:18PM","APACHE Site 3 3 Mile","A-TMI","14.3",704.4,50.4,5.13,1388,5.42,-176.9,9.01
2021-05-18,"2021","May","03:11:27PM","APACHE Site 3 3 Mile","A-TMI","14",704.4,49.1,5.04,1385,5.23,-171.3,10.013
2021-05-18,"2021","May","03:11:42PM","APACHE Site 3 3 Mile","A-TMI","14.2",704.4,47.4,4.85,1385,4.94,-162.6,11.011
2021-05-18,"2021","May","03:11:51PM","APACHE Site 3 3 Mile","A-TMI","14.2",704.4,47.1,4.81,1385,4.8,-158.7,12.041
2021-05-18,"2021","May","03:12:13PM","APACHE Site 3 3 Mile","A-TMI","14",704.4,45.7,4.7,1384,4.53,-150.8,13.085
2021-05-18,"2021","May","03:12:26PM","APACHE Site 3 3 Mile","A-TMI","13.9",704.4,44.8,4.61,1384,4.38,-146.5,14.063
2021-05-18,"2021","May","03:12:33PM","APACHE Site 3 3 Mile","A-TMI","13.8",704.3,44.4,4.58,1383,4.32,-144.5,14.169
2021-07-26,"2021","July","02:12:24PM","APACHE Site 1 Dam 30M","A-D","28",710.1,104.1,8.07,1404,9.1,-124.2,0
2021-07-26,"2021","July","02:12:34PM","APACHE Site 1 Dam 30M","A-D","25.6",710.1,139.5,11.35,1404,9.25,-132.1,1.034
2021-07-26,"2021","July","02:12:46PM","APACHE Site 1 Dam 30M","A-D","24.8",710.1,131.4,10.85,1389,9.25,-131.7,2.027
2021-07-26,"2021","July","02:12:59PM","APACHE Site 1 Dam 30M","A-D","24.4",710.1,130.9,10.89,1387,9.21,-129,3.076
2021-07-26,"2021","July","02:13:07PM","APACHE Site 1 Dam 30M","A-D","24.3",710.1,129.5,10.8,1385,9.19,-128.1,4.093
2021-07-26,"2021","July","02:13:22PM","APACHE Site 1 Dam 30M","A-D","23.3",710.1,94.7,8.04,1391,8.91,-111.7,5.107
2021-07-26,"2021","July","02:13:29PM","APACHE Site 1 Dam 30M","A-D","19.6",710.1,50.1,4.57,1409,8.43,-82.8,6.039
2021-07-26,"2021","July","02:13:39PM","APACHE Site 1 Dam 30M","A-D","19.2",710.1,33.9,3.12,1403,8.37,-79.2,7.062
2021-07-26,"2021","July","02:13:46PM","APACHE Site 1 Dam 30M","A-D","18.8",710.1,26.2,2.43,1401,8.34,-77.9,8.066
2021-07-26,"2021","July","02:14:00PM","APACHE Site 1 Dam 30M","A-D","18.1",710.1,22.1,2.08,1398,8.28,-74.2,9.051
2021-07-26,"2021","July","02:14:09PM","APACHE Site 1 Dam 30M","A-D","17.8",710,19.6,1.85,1398,8.25,-72.5,10.005
2021-07-26,"2021","July","02:14:24PM","APACHE Site 1 Dam 30M","A-D","17.4",710,16.2,1.55,1398,8.21,-70.2,11.025
2021-07-26,"2021","July","02:14:36PM","APACHE Site 1 Dam 30M","A-D","17.3",710,14.9,1.42,1398,8.19,-68.7,12.025
2021-07-26,"2021","July","02:14:44PM","APACHE Site 1 Dam 30M","A-D","17.3",710,14.3,1.37,1398,8.17,-67.9,13.056
2021-07-26,"2021","July","02:14:55PM","APACHE Site 1 Dam 30M","A-D","17.1",710.1,13.1,1.26,1398,8.14,-66.2,14.027
2021-07-26,"2021","July","02:15:07PM","APACHE Site 1 Dam 30M","A-D","16.9",710,11.7,1.13,1397,8.11,-64.1,14.974
2021-07-26,"2021","July","02:15:15PM","APACHE Site 1 Dam 30M","A-D","16.9",710,10.9,1.05,1398,8.09,-63,16.065
2021-07-26,"2021","July","02:15:29PM","APACHE Site 1 Dam 30M","A-D","16.7",710.1,9.6,0.93,1398,8.05,-60.9,16.987
2021-07-26,"2021","July","02:15:36PM","APACHE Site 1 Dam 30M","A-D","16.7",710,9.2,0.89,1398,8.03,-60,18.016
2021-07-26,"2021","July","02:15:44PM","APACHE Site 1 Dam 30M","A-D","16.6",710,8.6,0.84,1398,8.01,-58.7,19.033
2021-07-26,"2021","July","02:15:57PM","APACHE Site 1 Dam 30M","A-D","16.5",710,7.4,0.72,1400,7.98,-56.7,20.024
2021-07-26,"2021","July","02:16:06PM","APACHE Site 1 Dam 30M","A-D","16.4",710,6.7,0.66,1400,7.96,-55.9,21.024
2021-07-26,"2021","July","02:16:15PM","APACHE Site 1 Dam 30M","A-D","16.3",710.1,6,0.59,1401,7.95,-55.4,22.054
2021-07-26,"2021","July","02:16:29PM","APACHE Site 1 Dam 30M","A-D","16.2",710,4.6,0.45,1402,7.94,-54.3,22.02
2021-07-26,"2021","July","02:16:44PM","APACHE Site 1 Dam 30M","A-D","16.2",710,4.4,0.43,1401,7.92,-53.2,23.072
2021-07-26,"2021","July","02:17:04PM","APACHE Site 1 Dam 30M","A-D","16",710,3.4,0.33,1402,7.9,-52.3,24.111
2021-07-26,"2021","July","02:17:18PM","APACHE Site 1 Dam 30M","A-D","15.9",710,2.7,0.27,1400,7.89,-51.7,25.052
2021-07-26,"2021","July","02:17:27PM","APACHE Site 1 Dam 30M","A-D","15.8",710,2.3,0.22,1400,7.89,-51.5,26.047
2021-07-26,"2021","July","02:17:44PM","APACHE Site 1 Dam 30M","A-D","15.7",710,1.7,0.17,1398,7.88,-51,27.037
2021-07-26,"2021","July","02:18:00PM","APACHE Site 1 Dam 30M","A-D","15.7",710,1.6,0.16,1397,7.87,-50.7,28.048
2021-07-26,"2021","July","02:18:13PM","APACHE Site 1 Dam 30M","A-D","15.7",710.1,1.5,0.15,1395,7.87,-50.5,29.029
2021-07-26,"2021","July","02:18:27PM","APACHE Site 1 Dam 30M","A-D","15.6",709.9,1.5,0.15,1394,7.86,-50.2,30.048
2021-07-26,"2021","July","03:02:11PM","APACHE Site 2 Marina","A-M","29.6",709.5,104.5,7.93,1492,8.98,-118,0
2021-07-26,"2021","July","03:02:25PM","APACHE Site 2 Marina","A-M","27.9",709.5,121.4,9.48,1400,9.16,-127.9,1.07
2021-07-26,"2021","July","03:02:36PM","APACHE Site 2 Marina","A-M","27.1",709.5,127.5,10.1,1400,9.18,-128.8,2.071
2021-07-26,"2021","July","03:02:46PM","APACHE Site 2 Marina","A-M","25",709.6,112,9.22,1411,9.1,-122.9,3.13
2021-07-26,"2021","July","03:02:59PM","APACHE Site 2 Marina","A-M","23",709.6,43.7,3.74,1414,8.43,-83.7,4.029
2021-07-26,"2021","July","03:03:07PM","APACHE Site 2 Marina","A-M","21.1",709.5,22.6,2.01,1441,8.24,-72.7,5.005
2021-07-26,"2021","July","03:03:19PM","APACHE Site 2 Marina","A-M","19.1",709.5,10.2,0.94,1425,8.18,-68.7,6.066
2021-07-26,"2021","July","03:03:29PM","APACHE Site 2 Marina","A-M","18.8",709.5,7.1,0.65,1409,8.14,-66.5,7.106
2021-07-26,"2021","July","03:03:43PM","APACHE Site 2 Marina","A-M","18.3",709.5,4.8,0.45,1409,8.08,-62.7,8.052
2021-07-26,"2021","July","03:03:56PM","APACHE Site 2 Marina","A-M","18",709.5,4,0.38,1407,8.04,-60.5,9.027
2021-07-26,"2021","July","03:04:04PM","APACHE Site 2 Marina","A-M","17.8",709.5,3.5,0.33,1407,8.02,-59.2,10.035
2021-07-26,"2021","July","03:04:25PM","APACHE Site 2 Marina","A-M","17.5",709.5,2.9,0.28,1408,7.98,-56.8,11.086
2021-07-26,"2021","July","04:00:20PM","APACHE Site 3 3 Mile","A-TMI","29.3",708.9,100.2,7.63,1500,8.92,-114.4,0
2021-07-26,"2021","July","04:00:33PM","APACHE Site 3 3 Mile","A-TMI","27.5",708.9,130.5,10.26,1400,9.24,-132.2,1.025
2021-07-26,"2021","July","04:00:42PM","APACHE Site 3 3 Mile","A-TMI","27.4",708.9,131.1,10.33,1397,9.23,-131.6,2.069
2021-07-26,"2021","July","04:00:54PM","APACHE Site 3 3 Mile","A-TMI","25.4",708.9,103.1,8.42,1408,9,-117.3,3.055
2021-07-26,"2021","July","04:01:07PM","APACHE Site 3 3 Mile","A-TMI","24.9",708.9,88.6,7.3,1395,8.82,-106.9,4.02
2021-07-26,"2021","July","04:01:22PM","APACHE Site 3 3 Mile","A-TMI","19.3",708.9,34.2,3.14,1396,8.32,-76.6,5.078
2021-07-26,"2021","July","04:01:28PM","APACHE Site 3 3 Mile","A-TMI","19.1",708.9,30.4,2.8,1391,8.28,-74.5,6.037
2021-07-26,"2021","July","04:01:56PM","APACHE Site 3 3 Mile","A-TMI","17.8",708.9,15.8,1.49,1390,8.09,-63.5,7.045
2021-07-26,"2021","July","04:02:05PM","APACHE Site 3 3 Mile","A-TMI","17.7",709,14.7,1.39,1389,8.06,-61.5,8.05
2021-07-26,"2021","July","03:31:25PM","APACHE Site 4 Burnt Corral","A-BHC","29.1",709.2,119.9,9.17,1405,9.2,-130.6,0
2021-07-26,"2021","July","03:31:36PM","APACHE Site 4 Burnt Corral","A-BHC","29.1",709.2,129.6,9.92,1403,9.2,-130.5,1.022
2021-07-26,"2021","July","03:32:00PM","APACHE Site 4 Burnt Corral","A-BHC","27",709.2,128.4,10.19,1396,9.18,-128.6,2.025
2021-07-26,"2021","July","03:32:08PM","APACHE Site 4 Burnt Corral","A-BHC","23.6",709.1,75.4,6.36,1472,8.51,-88.8,3.033
2021-07-26,"2021","July","03:32:18PM","APACHE Site 4 Burnt Corral","A-BHC","20.8",709.2,23.5,2.09,1414,8.25,-73,4.015
2021-07-26,"2021","July","03:32:39PM","APACHE Site 4 Burnt Corral","A-BHC","19",709.1,8.3,0.77,1416,8.07,-62.5,5.062
2021-07-26,"2021","July","03:33:05PM","APACHE Site 4 Burnt Corral","A-BHC","18.4",709,4.3,0.4,1414,7.95,-55.5,6.042
2021-07-26,"2021","July","03:33:11PM","APACHE Site 4 Burnt Corral","A-BHC","18.3",709.2,3.9,0.36,1414,7.93,-54.4,7.086
2021-07-26,"2021","July","03:33:23PM","APACHE Site 4 Burnt Corral","A-BHC","17.9",709.1,3.3,0.31,1410,7.89,-52.2,8.083
2021-07-26,"2021","July","03:33:32PM","APACHE Site 4 Burnt Corral","A-BHC","17.7",709.2,3.1,0.29,1410,7.87,-51,9.078
2021-07-26,"2021","July","03:33:48PM","APACHE Site 4 Burnt Corral","A-BHC","17.6",709.1,2.8,0.27,1409,7.85,-49.9,10.097
2021-07-26,"2021","July","03:33:58PM","APACHE Site 4 Burnt Corral","A-BHC","17.5",709.2,2.7,0.25,1406,7.84,-49.3,11.119
2021-07-26,"2021","July","03:34:08PM","APACHE Site 4 Burnt Corral","A-BHC","17.3",709.1,2.9,0.28,1402,7.83,-48.4,12.055
2021-07-26,"2021","July","03:34:17PM","APACHE Site 4 Burnt Corral","A-BHC","17.1",709.1,3.8,0.36,1398,7.82,-47.8,13.097
2021-07-26,"2021","July","03:34:30PM","APACHE Site 4 Burnt Corral","A-BHC","17",709.1,5.4,0.52,1395,7.81,-47.5,14.044
2021-07-26,"2021","July","03:34:39PM","APACHE Site 4 Burnt Corral","A-BHC","16.9",709.1,6.2,0.6,1393,7.81,-47.4,15.049
2021-07-26,"2021","July","03:34:51PM","APACHE Site 4 Burnt Corral","A-BHC","16.8",709.1,7.4,0.72,1391,7.81,-47.1,15.931
2021-07-26,"2021","July","03:35:06PM","APACHE Site 4 Burnt Corral","A-BHC","16.6",709.1,8.1,0.79,1390,7.8,-46.9,17.014
2021-12-14,"2021","December","11:36:27AM","APACHE Site 2 Marina","A-M","15",711.9,72.1,7.24,1381,7.89,-73.9,0.123
2021-12-14,"2021","December","11:36:31AM","APACHE Site 2 Marina","A-M","15",711.9,71.7,7.2,1381,7.89,-73.9,0.123
2021-12-14,"2021","December","11:36:36AM","APACHE Site 2 Marina","A-M","15",711.9,71.4,7.17,1381,7.89,-73.8,0.123
2021-12-14,"2021","December","12:26:47PM","APACHE Site 4 Burnt Corral","A-BHC","14.6",710.8,88.6,8.98,1381,8.22,-91.2,0.051
2021-12-14,"2021","December","12:27:20PM","APACHE Site 4 Burnt Corral","A-BHC","14.5",710.7,86.3,8.75,1381,8.2,-89.8,0.93
2021-12-14,"2021","December","12:27:43PM","APACHE Site 4 Burnt Corral","A-BHC","14.5",710.7,83.3,8.46,1381,8.13,-86.4,1.955
2021-12-14,"2021","December","12:28:02PM","APACHE Site 4 Burnt Corral","A-BHC","14.5",710.7,81,8.22,1381,8.1,-84.7,2.876
2022-01-11,"2022","January","04:48:06PM","APACHE Site 1 Dam 30M","A-D","12.9",715.5,64.3,6.77,1367,7.95,-71.4,0.036
2022-01-11,"2022","January","04:48:37PM","APACHE Site 1 Dam 30M","A-D","12.9",715.5,64.2,6.75,1367,7.95,-71,0.486
2022-01-11,"2022","January","04:48:50PM","APACHE Site 1 Dam 30M","A-D","12.9",715.5,64.1,6.75,1367,7.94,-70.9,0.521
2022-01-11,"2022","January","04:49:10PM","APACHE Site 1 Dam 30M","A-D","12.9",715.4,64.1,6.74,1367,7.94,-70.9,1.024
2022-01-11,"2022","January","04:49:32PM","APACHE Site 1 Dam 30M","A-D","12.9",715.5,64,6.74,1367,7.94,-70.9,1.454
2022-01-11,"2022","January","04:49:38PM","APACHE Site 1 Dam 30M","A-D","12.9",715.5,64,6.74,1367,7.94,-70.9,1.558
2022-01-11,"2022","January","04:50:07PM","APACHE Site 1 Dam 30M","A-D","12.9",715.5,63.9,6.72,1367,7.94,-70.8,2.065
2022-01-11,"2022","January","04:50:30PM","APACHE Site 1 Dam 30M","A-D","12.9",715.5,63.9,6.72,1367,7.94,-70.7,2.537
2022-01-11,"2022","January","04:50:38PM","APACHE Site 1 Dam 30M","A-D","12.9",715.5,63.8,6.72,1367,7.94,-70.8,3.111
2022-01-11,"2022","January","04:50:46PM","APACHE Site 1 Dam 30M","A-D","12.9",715.4,63.8,6.72,1367,7.94,-70.7,2.996
2022-01-11,"2022","January","04:50:59PM","APACHE Site 1 Dam 30M","A-D","12.9",715.5,63.6,6.69,1367,7.94,-70.5,3.032
2022-01-11,"2022","January","04:51:21PM","APACHE Site 1 Dam 30M","A-D","12.9",715.5,63.4,6.67,1367,7.93,-70.2,3.463
2022-01-11,"2022","January","04:51:32PM","APACHE Site 1 Dam 30M","A-D","12.9",715.5,63.3,6.66,1367,7.93,-70.1,3.522
2022-01-11,"2022","January","04:51:58PM","APACHE Site 1 Dam 30M","A-D","12.9",715.4,63.3,6.65,1367,7.93,-69.9,4.074
2022-01-11,"2022","January","04:52:17PM","APACHE Site 1 Dam 30M","A-D","12.9",715.4,63,6.63,1367,7.93,-69.9,4.481
2022-01-11,"2022","January","04:52:47PM","APACHE Site 1 Dam 30M","A-D","12.9",715.4,63.1,6.64,1367,7.93,-69.9,4.485
2022-01-11,"2022","January","04:53:21PM","APACHE Site 1 Dam 30M","A-D","12.9",715.5,63.3,6.66,1367,7.93,-70,5.03
2022-01-11,"2022","January","04:53:40PM","APACHE Site 1 Dam 30M","A-D","12.9",715.5,63.1,6.64,1367,7.92,-69.8,6.059
